user_id,monetary,recency,frequency,cluster,cluster_name
35792890,100000,30,1,0,low-moderate-spending users
28698657,10000,366,1,1,lowest-spending users
53713384,10000,291,1,1,lowest-spending users
2338603,100000,258,1,0,low-moderate-spending users
45880561,30000,245,1,1,lowest-spending users
40078897,50000,167,1,5, low_spending users
11249205,20000,115,1,1,lowest-spending users
21863662,20000,86,1,1,lowest-spending users
61096822,20000,10,1,1,lowest-spending users
43582427,10000,185,1,1,lowest-spending users
42496275,50000,138,1,5, low_spending users
33607236,20000,113,1,1,lowest-spending users
45143972,100000,35,1,0,low-moderate-spending users
5085787,50000,3,1,5, low_spending users
34147495,10000,126,1,1,lowest-spending users
45011549,10000,32,1,1,lowest-spending users
40575561,50000,5,1,5, low_spending users
55273034,10000,248,1,1,lowest-spending users
47881438,10000,143,1,1,lowest-spending users
48409360,10000,137,1,1,lowest-spending users
41610535,50000,121,1,5, low_spending users
57611569,10000,115,1,1,lowest-spending users
44040634,1000000,32,1,4,high-spending users
60219887,10000,20,1,1,lowest-spending users
26251303,20000,4,1,1,lowest-spending users
54601457,10000,287,1,1,lowest-spending users
30297657,10000,124,1,1,lowest-spending users
47807707,100000,132,1,0,low-moderate-spending users
60291577,20000,47,1,1,lowest-spending users
35708688,20000,274,1,1,lowest-spending users
46099427,20000,272,1,1,lowest-spending users
43248124,30000,236,1,1,lowest-spending users
320079,10000,204,1,1,lowest-spending users
25399363,100000,203,1,0,low-moderate-spending users
44839799,20000,163,1,1,lowest-spending users
58159259,50000,61,1,5, low_spending users
18130280,100000,274,1,0,low-moderate-spending users
42242948,50000,249,1,5, low_spending users
49457945,50000,185,1,5, low_spending users
44538403,50000,154,1,5, low_spending users
57196579,10000,133,1,1,lowest-spending users
45306817,10000,120,1,1,lowest-spending users
53692989,50000,59,1,5, low_spending users
56806630,20000,33,1,1,lowest-spending users
6372030,360000,2,3,2,moderate-spending users
2507230,50000,316,1,5, low_spending users
38665335,20000,290,1,1,lowest-spending users
49687382,100000,182,1,0,low-moderate-spending users
51507896,100000,124,1,0,low-moderate-spending users
42114739,20000,25,1,1,lowest-spending users
43919701,20000,355,1,1,lowest-spending users
51927998,30000,349,1,1,lowest-spending users
47963121,20000,346,1,1,lowest-spending users
35976914,50000,294,1,5, low_spending users
41669198,10000,249,1,1,lowest-spending users
55748828,50000,85,1,5, low_spending users
58534913,100000,40,1,0,low-moderate-spending users
49375770,10000,335,1,1,lowest-spending users
40588780,20000,324,1,1,lowest-spending users
28546260,30000,303,1,1,lowest-spending users
50577619,50000,292,1,5, low_spending users
42126100,10000,269,1,1,lowest-spending users
51634631,50000,248,1,5, low_spending users
58543426,100000,73,1,0,low-moderate-spending users
35790763,200000,57,1,2,moderate-spending users
43096354,50000,322,1,5, low_spending users
43358984,50000,274,1,5, low_spending users
42809330,50000,242,1,5, low_spending users
41479409,10000,160,1,1,lowest-spending users
21074976,20000,156,1,1,lowest-spending users
58443635,20000,116,1,1,lowest-spending users
30329290,30000,39,1,1,lowest-spending users
42119459,10000,34,1,1,lowest-spending users
46972409,20000,1,1,1,lowest-spending users
28774798,20000,204,1,1,lowest-spending users
18027870,100000,114,1,0,low-moderate-spending users
47570776,20000,37,1,1,lowest-spending users
42259991,100000,30,1,0,low-moderate-spending users
43724399,10000,28,1,1,lowest-spending users
51162215,100000,345,1,0,low-moderate-spending users
30037154,60000,72,2,5, low_spending users
30334826,50000,260,1,5, low_spending users
43254058,30000,244,1,1,lowest-spending users
32581665,20000,226,1,1,lowest-spending users
34091726,10000,57,1,1,lowest-spending users
28478809,100000,2,1,0,low-moderate-spending users
11270536,10000,321,1,1,lowest-spending users
52036946,20000,191,1,1,lowest-spending users
54735085,10000,185,1,1,lowest-spending users
18264569,400000,189,1,4,high-spending users
2765492,40000,188,1,5, low_spending users
55927531,20000,183,1,1,lowest-spending users
21648955,50000,170,1,5, low_spending users
38586377,10000,139,1,1,lowest-spending users
42203100,10000,127,1,1,lowest-spending users
2856034,10000,241,1,1,lowest-spending users
54300247,50000,230,1,5, low_spending users
45695246,50000,329,1,5, low_spending users
51047485,10000,248,1,1,lowest-spending users
48387474,50000,254,1,5, low_spending users
47200770,10000,234,1,1,lowest-spending users
39806755,10000,192,1,1,lowest-spending users
55872632,20000,189,1,1,lowest-spending users
52134965,20000,122,1,1,lowest-spending users
35105306,200000,83,1,2,moderate-spending users
39320785,20000,56,1,1,lowest-spending users
34805026,20000,283,1,1,lowest-spending users
51885548,50000,267,1,5, low_spending users
47590859,20000,243,1,1,lowest-spending users
35983031,50000,242,1,5, low_spending users
7423094,20000,142,1,1,lowest-spending users
10245635,50000,130,1,5, low_spending users
40430847,10000,107,1,1,lowest-spending users
38390614,10000,37,1,1,lowest-spending users
6896729,50000,332,1,5, low_spending users
54725344,50000,259,1,5, low_spending users
48141028,30000,91,1,1,lowest-spending users
44787946,10000,78,1,1,lowest-spending users
59720306,100000,56,1,0,low-moderate-spending users
46453704,10000,30,1,1,lowest-spending users
35901042,20000,328,1,1,lowest-spending users
47190837,10000,309,1,1,lowest-spending users
24095971,200000,196,1,2,moderate-spending users
53690241,10000,146,1,1,lowest-spending users
54600667,20000,137,1,1,lowest-spending users
60032239,20000,55,1,1,lowest-spending users
36055497,50000,48,1,5, low_spending users
53495729,500000,296,1,4,high-spending users
17745844,300000,209,1,2,moderate-spending users
21762211,200000,192,1,2,moderate-spending users
45953625,50000,147,1,5, low_spending users
47819091,50000,76,1,5, low_spending users
34720395,20000,55,1,1,lowest-spending users
40966824,100000,35,1,0,low-moderate-spending users
40259675,100000,9,1,0,low-moderate-spending users
45314265,50000,365,1,5, low_spending users
44341661,10000,185,1,1,lowest-spending users
54581975,100000,174,1,0,low-moderate-spending users
23638634,10000,156,1,1,lowest-spending users
42982975,10000,34,1,1,lowest-spending users
60671493,30000,29,1,1,lowest-spending users
40898689,10000,262,1,1,lowest-spending users
40530171,10000,247,1,1,lowest-spending users
35779027,10000,111,1,1,lowest-spending users
59393746,100000,29,1,0,low-moderate-spending users
19043216,10000,5,1,1,lowest-spending users
51906687,20000,290,1,1,lowest-spending users
50368039,20000,264,1,1,lowest-spending users
36605772,50000,216,1,5, low_spending users
41027903,10000,81,1,1,lowest-spending users
40414153,10000,47,1,1,lowest-spending users
50356824,10000,359,1,1,lowest-spending users
15720304,50000,197,1,5, low_spending users
34470168,50000,147,1,5, low_spending users
35539517,10000,312,1,1,lowest-spending users
51861529,50000,284,1,5, low_spending users
40337488,20000,76,1,1,lowest-spending users
58068794,10000,67,1,1,lowest-spending users
54871249,50000,27,1,5, low_spending users
35309642,20000,19,1,1,lowest-spending users
48157118,10000,10,1,1,lowest-spending users
51311237,10000,354,1,1,lowest-spending users
36176175,20000,288,1,1,lowest-spending users
522188,20000,189,1,1,lowest-spending users
44277917,10000,129,1,1,lowest-spending users
53771549,50000,94,1,5, low_spending users
43232810,200000,32,1,2,moderate-spending users
45311371,100000,17,1,0,low-moderate-spending users
47759930,150000,109,2,0,low-moderate-spending users
51899156,10000,185,1,1,lowest-spending users
35351056,50000,65,1,5, low_spending users
60183362,10000,6,1,1,lowest-spending users
41528629,100000,332,1,0,low-moderate-spending users
41406591,20000,255,1,1,lowest-spending users
46720625,10000,221,1,1,lowest-spending users
7333625,100000,113,1,0,low-moderate-spending users
41344576,40000,27,2,5, low_spending users
13198704,20000,335,1,1,lowest-spending users
43950298,20000,318,1,1,lowest-spending users
54093675,10000,252,1,1,lowest-spending users
36624249,10000,185,1,1,lowest-spending users
42864644,20000,177,1,1,lowest-spending users
48696616,20000,122,1,1,lowest-spending users
46314005,200000,98,1,2,moderate-spending users
36014083,100000,49,1,0,low-moderate-spending users
50805622,30000,286,1,1,lowest-spending users
52398969,50000,244,1,5, low_spending users
55811573,20000,236,1,1,lowest-spending users
43893003,20000,231,1,1,lowest-spending users
34030103,30000,194,1,1,lowest-spending users
6382959,100000,150,1,0,low-moderate-spending users
40183554,10000,62,1,1,lowest-spending users
58312263,50000,42,1,5, low_spending users
16181236,50000,324,1,5, low_spending users
39121524,10000,312,1,1,lowest-spending users
53942967,20000,310,1,1,lowest-spending users
43731738,50000,285,1,5, low_spending users
33313196,20000,235,1,1,lowest-spending users
27403320,10000,210,1,1,lowest-spending users
40786040,50000,178,1,5, low_spending users
35830743,20000,169,1,1,lowest-spending users
46974825,20000,77,1,1,lowest-spending users
1665666,100000,42,1,0,low-moderate-spending users
40040248,20000,312,1,1,lowest-spending users
43520701,10000,276,1,1,lowest-spending users
43297613,10000,272,1,1,lowest-spending users
36044697,50000,171,1,5, low_spending users
29681726,10000,128,1,1,lowest-spending users
58353007,10000,66,1,1,lowest-spending users
41334732,20000,286,1,1,lowest-spending users
46081720,100000,274,1,0,low-moderate-spending users
4631765,50000,263,1,5, low_spending users
673257,30000,226,1,1,lowest-spending users
33080742,100000,205,1,0,low-moderate-spending users
36802348,20000,113,1,1,lowest-spending users
56861446,100000,32,1,0,low-moderate-spending users
39668530,100000,364,1,0,low-moderate-spending users
42753916,10000,279,1,1,lowest-spending users
42342364,30000,249,1,1,lowest-spending users
2928729,50000,236,1,5, low_spending users
39069937,50000,175,1,5, low_spending users
49114382,20000,168,1,1,lowest-spending users
33562530,50000,163,1,5, low_spending users
36685958,20000,91,1,1,lowest-spending users
40068180,10000,6,1,1,lowest-spending users
35284796,100000,332,1,0,low-moderate-spending users
42695413,20000,312,1,1,lowest-spending users
36885634,50000,240,1,5, low_spending users
56219899,20000,217,1,1,lowest-spending users
56740831,100000,173,1,0,low-moderate-spending users
40493649,30000,159,1,1,lowest-spending users
38825409,50000,341,1,5, low_spending users
170115,100000,337,1,0,low-moderate-spending users
42710169,50000,308,1,5, low_spending users
49940277,10000,204,1,1,lowest-spending users
54109642,10000,199,1,1,lowest-spending users
49858033,50000,157,1,5, low_spending users
43355884,20000,93,1,1,lowest-spending users
38461975,100000,25,1,0,low-moderate-spending users
202226,294234,355,1,2,moderate-spending users
2174908,100000,314,1,0,low-moderate-spending users
17423094,50000,260,1,5, low_spending users
45042432,10000,243,1,1,lowest-spending users
35520127,50000,201,1,5, low_spending users
54905461,20000,199,1,1,lowest-spending users
25794739,50000,3,1,5, low_spending users
44288717,20000,116,1,1,lowest-spending users
42398279,50000,88,1,5, low_spending users
37037965,100000,89,1,0,low-moderate-spending users
36265813,100000,48,1,0,low-moderate-spending users
51762557,10000,19,1,1,lowest-spending users
56702663,200000,7,1,2,moderate-spending users
47196227,20000,333,1,1,lowest-spending users
49286118,20000,307,1,1,lowest-spending users
50646713,50000,287,1,5, low_spending users
32342779,10000,221,1,1,lowest-spending users
39866148,10000,199,1,1,lowest-spending users
38282794,50000,48,1,5, low_spending users
44788444,20000,24,1,1,lowest-spending users
45200302,200000,357,1,2,moderate-spending users
43596476,20000,256,1,1,lowest-spending users
32657002,200000,220,1,2,moderate-spending users
52678556,20000,134,1,1,lowest-spending users
9383078,50000,131,1,5, low_spending users
50364707,40000,60,1,5, low_spending users
46710217,50000,221,1,5, low_spending users
30195668,100000,182,1,0,low-moderate-spending users
51800078,20000,181,1,1,lowest-spending users
41714843,100000,117,1,0,low-moderate-spending users
23294198,10000,81,1,1,lowest-spending users
40544366,20000,49,1,1,lowest-spending users
57758487,20000,34,1,1,lowest-spending users
2426818,50000,12,1,5, low_spending users
51752862,50000,267,1,5, low_spending users
56181817,20000,219,1,1,lowest-spending users
40413738,100000,199,1,0,low-moderate-spending users
41578464,10000,123,1,1,lowest-spending users
52411804,10000,66,1,1,lowest-spending users
36934187,20000,344,1,1,lowest-spending users
44483524,30000,314,1,1,lowest-spending users
34408611,50000,311,1,5, low_spending users
8679284,10000,279,1,1,lowest-spending users
7652568,100000,207,1,0,low-moderate-spending users
39311090,100000,122,1,0,low-moderate-spending users
2757271,30000,346,1,1,lowest-spending users
24532249,100000,302,1,0,low-moderate-spending users
3596605,20000,167,1,1,lowest-spending users
45270232,10000,161,1,1,lowest-spending users
55489490,300000,132,1,2,moderate-spending users
51813752,10000,64,1,1,lowest-spending users
54015516,10000,65,1,1,lowest-spending users
42556733,30000,46,1,1,lowest-spending users
52574543,30000,15,1,1,lowest-spending users
46667515,50000,246,1,5, low_spending users
50087945,100000,239,1,0,low-moderate-spending users
4547752,100000,233,1,0,low-moderate-spending users
44528104,10000,133,1,1,lowest-spending users
27331378,50000,66,1,5, low_spending users
57378491,10000,67,1,1,lowest-spending users
46812770,50000,45,1,5, low_spending users
51499492,100000,24,1,0,low-moderate-spending users
44001367,30000,357,1,1,lowest-spending users
8309206,20000,352,1,1,lowest-spending users
49681872,200000,296,1,2,moderate-spending users
40392307,50000,127,1,5, low_spending users
2697500,10000,8,1,1,lowest-spending users
40744028,50000,284,1,5, low_spending users
6926284,50000,263,1,5, low_spending users
44394705,100000,226,1,0,low-moderate-spending users
52805935,30000,44,1,1,lowest-spending users
41780161,100000,253,1,0,low-moderate-spending users
43032129,100000,196,1,0,low-moderate-spending users
43064220,10000,189,1,1,lowest-spending users
48617160,20000,179,1,1,lowest-spending users
46327201,10000,119,1,1,lowest-spending users
27264763,10000,119,1,1,lowest-spending users
18821565,20000,51,1,1,lowest-spending users
26044763,20000,30,1,1,lowest-spending users
59183825,100000,29,1,0,low-moderate-spending users
52499650,20000,328,1,1,lowest-spending users
54222932,10000,267,1,1,lowest-spending users
49962418,10000,267,1,1,lowest-spending users
49685307,10000,246,1,1,lowest-spending users
54091076,50000,235,1,5, low_spending users
49299895,50000,225,1,5, low_spending users
47706880,20000,192,1,1,lowest-spending users
3828873,200000,183,1,2,moderate-spending users
39300728,50000,98,1,5, low_spending users
41213868,50000,361,1,5, low_spending users
40019338,20000,314,1,1,lowest-spending users
41181900,100000,306,1,0,low-moderate-spending users
43810653,200000,173,1,2,moderate-spending users
15837902,200000,155,1,2,moderate-spending users
57539544,20000,124,1,1,lowest-spending users
5618060,50000,83,1,5, low_spending users
44126848,100000,14,1,0,low-moderate-spending users
34129911,20000,336,1,1,lowest-spending users
29821036,200000,262,1,2,moderate-spending users
46346906,50000,226,1,5, low_spending users
38579055,20000,171,1,1,lowest-spending users
42159064,20000,146,1,1,lowest-spending users
48270889,10000,84,1,1,lowest-spending users
26526133,10000,2,1,1,lowest-spending users
24537032,20000,284,1,1,lowest-spending users
47752934,50000,275,1,5, low_spending users
38567548,100000,166,1,0,low-moderate-spending users
52730166,50000,156,1,5, low_spending users
48775150,100000,110,1,0,low-moderate-spending users
15527495,10000,19,1,1,lowest-spending users
43986279,20000,343,1,1,lowest-spending users
42618522,50000,206,1,5, low_spending users
47827747,50000,127,1,5, low_spending users
31935246,30000,282,1,1,lowest-spending users
37337807,100000,258,1,0,low-moderate-spending users
39111580,300000,204,1,2,moderate-spending users
50046474,300000,140,1,2,moderate-spending users
40882267,20000,114,1,1,lowest-spending users
22533971,200000,113,1,2,moderate-spending users
57895736,10000,63,1,1,lowest-spending users
51726868,20000,338,1,1,lowest-spending users
40228752,100000,216,1,0,low-moderate-spending users
46190244,500000,214,1,4,high-spending users
40833342,10000,189,1,1,lowest-spending users
21782975,100000,184,1,0,low-moderate-spending users
46435230,100000,118,1,0,low-moderate-spending users
55459125,50000,1,1,5, low_spending users
47180515,50000,315,1,5, low_spending users
43959953,10000,254,1,1,lowest-spending users
45595292,20000,245,1,1,lowest-spending users
51706161,20000,165,1,1,lowest-spending users
22017659,20000,59,1,1,lowest-spending users
51105567,20000,15,1,1,lowest-spending users
50921431,20000,5,1,1,lowest-spending users
35343382,20000,242,1,1,lowest-spending users
47332537,10000,202,1,1,lowest-spending users
50044075,500000,139,1,4,high-spending users
41584979,300000,123,1,2,moderate-spending users
50570171,10000,118,1,1,lowest-spending users
44296955,10000,278,1,1,lowest-spending users
36926882,100000,272,1,0,low-moderate-spending users
46186606,10000,212,1,1,lowest-spending users
38881908,20000,188,1,1,lowest-spending users
30137749,50000,141,1,5, low_spending users
46724807,50000,135,1,5, low_spending users
56438078,20000,15,1,1,lowest-spending users
37091347,500000,140,1,4,high-spending users
25027682,100000,110,1,0,low-moderate-spending users
44145225,10000,93,1,1,lowest-spending users
51965356,20000,76,1,1,lowest-spending users
44032602,20000,2,1,1,lowest-spending users
48339339,10000,275,1,1,lowest-spending users
42812748,20000,218,1,1,lowest-spending users
51462423,100000,216,1,0,low-moderate-spending users
45716531,30000,138,1,1,lowest-spending users
43682378,100000,98,1,0,low-moderate-spending users
44363052,50000,68,1,5, low_spending users
36741853,10000,362,1,1,lowest-spending users
52251083,30000,353,1,1,lowest-spending users
44130532,30000,285,1,1,lowest-spending users
34938817,10000,273,1,1,lowest-spending users
41530455,20000,267,1,1,lowest-spending users
55926237,20000,206,1,1,lowest-spending users
46061179,10000,203,1,1,lowest-spending users
53803806,300000,191,1,2,moderate-spending users
36148335,20000,161,1,1,lowest-spending users
44207346,30000,349,1,1,lowest-spending users
38777108,10000,336,1,1,lowest-spending users
37299679,50000,268,1,5, low_spending users
15819840,20000,252,1,1,lowest-spending users
45871862,50000,237,1,5, low_spending users
50097752,20000,22,1,1,lowest-spending users
53386303,50000,249,1,5, low_spending users
30069016,50000,209,1,5, low_spending users
55174019,50000,180,1,5, low_spending users
45687546,20000,80,1,1,lowest-spending users
52804853,20000,4,1,1,lowest-spending users
39532621,20000,323,1,1,lowest-spending users
42501754,50000,195,1,5, low_spending users
53415211,10000,168,1,1,lowest-spending users
40594539,20000,161,1,1,lowest-spending users
52990048,50000,82,1,5, low_spending users
4807611,20000,79,1,1,lowest-spending users
52207777,20000,43,1,1,lowest-spending users
42394346,20000,254,1,1,lowest-spending users
25887706,30000,247,1,1,lowest-spending users
33975459,50000,246,1,5, low_spending users
40886830,20000,124,1,1,lowest-spending users
45311998,50000,131,1,5, low_spending users
8155564,50000,128,1,5, low_spending users
5029225,10000,35,1,1,lowest-spending users
57045854,20000,34,1,1,lowest-spending users
40579056,50000,299,1,5, low_spending users
44941419,10000,282,1,1,lowest-spending users
19574158,20000,113,1,1,lowest-spending users
50532089,100000,207,1,0,low-moderate-spending users
12223913,50000,143,1,5, low_spending users
37326672,50000,73,1,5, low_spending users
16419501,50000,27,1,5, low_spending users
47678055,20000,270,1,1,lowest-spending users
43259379,10000,157,1,1,lowest-spending users
15881898,50000,147,1,5, low_spending users
35459440,50000,120,1,5, low_spending users
50843140,250000,35,1,2,moderate-spending users
46641209,100000,364,1,0,low-moderate-spending users
24838262,20000,321,1,1,lowest-spending users
49602645,10000,286,1,1,lowest-spending users
38498354,20000,264,1,1,lowest-spending users
55281441,20000,263,1,1,lowest-spending users
43442788,20000,133,1,1,lowest-spending users
18427428,200000,102,1,2,moderate-spending users
56557966,10000,60,1,1,lowest-spending users
53365284,20000,39,1,1,lowest-spending users
42335328,30000,1,1,1,lowest-spending users
50856877,100000,293,1,0,low-moderate-spending users
53172349,50000,280,1,5, low_spending users
40835323,50000,245,1,5, low_spending users
19311030,10000,169,1,1,lowest-spending users
44838660,50000,88,1,5, low_spending users
48644150,120000,128,2,0,low-moderate-spending users
42547888,20000,259,1,1,lowest-spending users
52353267,50000,241,1,5, low_spending users
38890295,10000,170,1,1,lowest-spending users
58561322,20000,88,1,1,lowest-spending users
2657191,50000,56,1,5, low_spending users
16039078,10000,27,1,1,lowest-spending users
31539509,50000,356,1,5, low_spending users
40666627,20000,295,1,1,lowest-spending users
46094080,30000,235,1,1,lowest-spending users
42321491,50000,194,1,5, low_spending users
48621857,10000,156,1,1,lowest-spending users
3134943,100000,155,1,0,low-moderate-spending users
46900507,10000,279,1,1,lowest-spending users
49547706,300000,277,1,2,moderate-spending users
38740085,50000,266,1,5, low_spending users
32518462,10000,220,1,1,lowest-spending users
52472342,50000,145,1,5, low_spending users
43242422,10000,90,1,1,lowest-spending users
40039169,50000,32,1,5, low_spending users
40123079,100000,19,1,0,low-moderate-spending users
40309622,20000,17,1,1,lowest-spending users
41857021,20000,10,1,1,lowest-spending users
17135824,20000,303,1,1,lowest-spending users
39308239,20000,183,1,1,lowest-spending users
60705250,100000,24,1,0,low-moderate-spending users
24690465,100000,240,1,0,low-moderate-spending users
44767548,30000,217,1,1,lowest-spending users
49563395,20000,195,1,1,lowest-spending users
46969063,20000,165,1,1,lowest-spending users
42355431,20000,29,1,1,lowest-spending users
35473692,10000,2,1,1,lowest-spending users
44273566,200000,357,1,2,moderate-spending users
40077437,100000,268,1,0,low-moderate-spending users
37563271,50000,249,1,5, low_spending users
47888122,20000,224,1,1,lowest-spending users
57338966,20000,125,1,1,lowest-spending users
45932217,200000,84,1,2,moderate-spending users
44927141,20000,3,1,1,lowest-spending users
49864857,10000,244,1,1,lowest-spending users
56012145,10000,192,1,1,lowest-spending users
33267981,100000,175,1,0,low-moderate-spending users
41953829,50000,171,1,5, low_spending users
15668193,10000,152,1,1,lowest-spending users
40969154,50000,122,1,5, low_spending users
47854053,50000,55,1,5, low_spending users
41451875,50000,32,1,5, low_spending users
37722034,10000,7,1,1,lowest-spending users
46007714,10000,332,1,1,lowest-spending users
39816433,20000,329,1,1,lowest-spending users
49349527,50000,288,1,5, low_spending users
40922104,50000,287,1,5, low_spending users
47595605,50000,272,1,5, low_spending users
45353057,50000,258,1,5, low_spending users
43286807,50000,238,1,5, low_spending users
45551173,50000,229,1,5, low_spending users
55457353,50000,173,1,5, low_spending users
41242375,20000,124,1,1,lowest-spending users
7523855,50000,121,1,5, low_spending users
42523016,20000,85,1,1,lowest-spending users
40315493,50000,284,1,5, low_spending users
41441510,20000,269,1,1,lowest-spending users
44906812,20000,209,1,1,lowest-spending users
55674725,200000,169,1,2,moderate-spending users
57942912,10000,126,1,1,lowest-spending users
51807031,100000,120,1,0,low-moderate-spending users
36743310,20000,104,1,1,lowest-spending users
49517527,10000,69,1,1,lowest-spending users
35001628,50000,10,1,5, low_spending users
47495339,20000,215,1,1,lowest-spending users
19279815,20000,185,1,1,lowest-spending users
54872328,10000,124,1,1,lowest-spending users
34041281,20000,41,1,1,lowest-spending users
40996808,50000,24,1,5, low_spending users
52429643,10000,294,1,1,lowest-spending users
45550649,30000,135,1,1,lowest-spending users
44545745,50000,96,1,5, low_spending users
12352397,30000,13,1,1,lowest-spending users
49699891,300000,304,1,2,moderate-spending users
44501735,10000,226,1,1,lowest-spending users
51177652,50000,235,1,5, low_spending users
40978454,20000,191,1,1,lowest-spending users
40215745,20000,158,1,1,lowest-spending users
40514087,50000,143,1,5, low_spending users
41040724,20000,84,1,1,lowest-spending users
3355827,100000,80,1,0,low-moderate-spending users
39323324,100000,354,1,0,low-moderate-spending users
52332703,200000,319,1,2,moderate-spending users
44555609,30000,283,1,1,lowest-spending users
47837282,10000,269,1,1,lowest-spending users
42290253,20000,259,1,1,lowest-spending users
28766431,30000,239,1,1,lowest-spending users
58052209,20000,113,1,1,lowest-spending users
34057073,200000,83,1,2,moderate-spending users
49859925,10000,338,1,1,lowest-spending users
33208691,20000,265,1,1,lowest-spending users
45849555,20000,256,1,1,lowest-spending users
48261128,20000,230,1,1,lowest-spending users
48777855,100000,157,1,0,low-moderate-spending users
51579881,10000,144,1,1,lowest-spending users
46125292,50000,100,1,5, low_spending users
48888194,20000,64,1,1,lowest-spending users
47620311,100000,288,1,0,low-moderate-spending users
48069819,10000,254,1,1,lowest-spending users
47117776,30000,123,1,1,lowest-spending users
19100949,20000,114,1,1,lowest-spending users
44428708,20000,90,1,1,lowest-spending users
22258663,10000,42,1,1,lowest-spending users
52285879,10000,13,1,1,lowest-spending users
42079797,10000,363,1,1,lowest-spending users
1426056,50000,332,1,5, low_spending users
42073846,100000,295,1,0,low-moderate-spending users
40182910,50000,269,1,5, low_spending users
46178694,10000,220,1,1,lowest-spending users
45417319,50000,212,1,5, low_spending users
35848974,100000,174,1,0,low-moderate-spending users
51691508,100000,113,1,0,low-moderate-spending users
38905804,10000,99,1,1,lowest-spending users
45480413,50000,36,1,5, low_spending users
53790281,20000,205,1,1,lowest-spending users
39953384,10000,193,1,1,lowest-spending users
943727,50000,115,1,5, low_spending users
49433036,30000,22,1,1,lowest-spending users
19613660,100000,249,1,0,low-moderate-spending users
54580730,10000,260,1,1,lowest-spending users
55075854,100000,209,1,0,low-moderate-spending users
40128801,20000,155,1,1,lowest-spending users
41583213,30000,108,1,1,lowest-spending users
7733833,10000,56,1,1,lowest-spending users
55707789,20000,43,1,1,lowest-spending users
48133766,30000,27,1,1,lowest-spending users
46687077,20000,353,1,1,lowest-spending users
49560524,10000,315,1,1,lowest-spending users
46383239,10000,252,1,1,lowest-spending users
42129223,50000,162,1,5, low_spending users
53886634,100000,89,1,0,low-moderate-spending users
42289798,10000,81,1,1,lowest-spending users
31192995,100000,67,1,0,low-moderate-spending users
53506712,100000,20,1,0,low-moderate-spending users
51370899,20000,342,1,1,lowest-spending users
41438413,50000,187,1,5, low_spending users
34116403,200000,159,1,2,moderate-spending users
43866806,30000,147,1,1,lowest-spending users
40116853,100000,139,1,0,low-moderate-spending users
47560895,20000,76,1,1,lowest-spending users
44305949,10000,33,1,1,lowest-spending users
60577894,10000,19,1,1,lowest-spending users
48159680,20000,288,1,1,lowest-spending users
40406390,10000,255,1,1,lowest-spending users
1599263,100000,203,1,0,low-moderate-spending users
8581142,200000,131,1,2,moderate-spending users
33729932,10000,123,1,1,lowest-spending users
24803512,200000,81,1,2,moderate-spending users
58446363,100000,74,1,0,low-moderate-spending users
41662191,20000,49,1,1,lowest-spending users
44972657,50000,40,1,5, low_spending users
32217249,10000,38,1,1,lowest-spending users
48810550,20000,36,1,1,lowest-spending users
47305590,50000,256,1,5, low_spending users
44884771,10000,146,1,1,lowest-spending users
51073396,20000,131,1,1,lowest-spending users
50028764,20000,304,1,1,lowest-spending users
45953631,10000,249,1,1,lowest-spending users
517239,60000,156,2,5, low_spending users
46675756,10000,215,1,1,lowest-spending users
54784734,20000,173,1,1,lowest-spending users
37047517,50000,103,1,5, low_spending users
44953659,50000,353,1,5, low_spending users
36144611,20000,325,1,1,lowest-spending users
25904666,300000,288,1,2,moderate-spending users
52494257,20000,255,1,1,lowest-spending users
54787462,50000,236,1,5, low_spending users
41404244,100000,47,1,0,low-moderate-spending users
48497146,50000,336,1,5, low_spending users
40497379,10000,328,1,1,lowest-spending users
43930212,20000,327,1,1,lowest-spending users
47066867,50000,297,1,5, low_spending users
45510489,30000,287,1,1,lowest-spending users
43956180,100000,281,1,0,low-moderate-spending users
45803750,100000,271,1,0,low-moderate-spending users
56436893,100000,30,1,0,low-moderate-spending users
47009498,100000,326,1,0,low-moderate-spending users
44301495,50000,293,1,5, low_spending users
44915405,100000,253,1,0,low-moderate-spending users
21559323,100000,251,1,0,low-moderate-spending users
42634274,10000,214,1,1,lowest-spending users
51869481,20000,50,1,1,lowest-spending users
19039329,100000,25,1,0,low-moderate-spending users
60714862,100000,16,1,0,low-moderate-spending users
48559118,20000,258,1,1,lowest-spending users
47298494,10000,222,1,1,lowest-spending users
44235587,10000,217,1,1,lowest-spending users
17604997,20000,108,1,1,lowest-spending users
52292872,20000,5,1,1,lowest-spending users
42349128,10000,346,1,1,lowest-spending users
38842249,100000,297,1,0,low-moderate-spending users
47153216,10000,160,1,1,lowest-spending users
42595479,100000,134,1,0,low-moderate-spending users
53050735,20000,26,1,1,lowest-spending users
41195199,50000,356,1,5, low_spending users
36214306,10000,248,1,1,lowest-spending users
21517846,100000,253,1,0,low-moderate-spending users
47342487,10000,241,1,1,lowest-spending users
44765885,20000,216,1,1,lowest-spending users
32034948,100000,155,1,0,low-moderate-spending users
56778601,30000,69,1,1,lowest-spending users
58323744,10000,63,1,1,lowest-spending users
45903976,10000,61,1,1,lowest-spending users
55967571,10000,3,1,1,lowest-spending users
15602866,50000,366,1,5, low_spending users
29431147,20000,220,1,1,lowest-spending users
8410099,20000,177,1,1,lowest-spending users
43947258,20000,39,1,1,lowest-spending users
